"Density","Eddy_Viscosity","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Omega","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity:0","Residual_Velocity:1","Residual_Velocity:2","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Thermal_Conductivity","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1849999,2.7256927e-10,1004.703,0,1.7849999e-05,108.78617,0.28723401,0.48478317,-1.196034e-05,1.1496184e-08,-5.3799281e-14,6.750835e-09,-1.0306297e-09,0,0,0,0,0.024908565,2.8460159e-08,1.3638562,0.0047672438,0,0,1,0.0078000003,0.2,0.0078000003,0
1.1849999,2.6590316e-10,1004.703,0,1.7849999e-05,98.071266,0.28713039,0.48460826,-1.1895262e-05,1.1705874e-08,-4.9361187e-14,6.5822054e-09,-1.0769647e-09,0,0,0,0,0.024908558,2.5231623e-08,1.3752061,0.0048325472,0,0,1,0.0080000004,0.2,0.0080000004,0
1.1849999,2.5923708e-10,1004.703,0,1.7849999e-05,87.3564,0.28702676,0.48443338,-1.1830184e-05,1.1915562e-08,-4.4923107e-14,6.4135763e-09,-1.1232997e-09,0,0,0,0,0.02490855,2.2003094e-08,1.3865561,0.0048978501,0,0,1,0.0082,0.2,0.0082,0
1.1849999,2.5257096e-10,1004.703,0,1.7849999e-05,76.641525,0.28692314,0.4842585,-1.1765106e-05,1.2125251e-08,-4.0485024e-14,6.2449472e-09,-1.1696346e-09,0,0,0,0,0.024908543,1.8774568e-08,1.3979061,0.0049631535,0,0,1,0.0083999997,0.2,0.0083999997,0
1.1849999,2.4590485e-10,1004.703,0,1.7849999e-05,65.926598,0.28681952,0.48408359,-1.1700027e-05,1.2334941e-08,-3.604692e-14,6.0763177e-09,-1.2159698e-09,0,0,0,0,0.024908535,1.5546023e-08,1.409256,0.0050284569,0,0,1,0.0086000003,0.2,0.0086000003,0
1.1849999,2.3923874e-10,1004.703,0,1.7849999e-05,55.211727,0.28671589,0.48390871,-1.1634949e-05,1.254463e-08,-3.1608837e-14,5.9076886e-09,-1.2623047e-09,0,0,0,0,0.02490853,1.2317495e-08,1.4206059,0.0050937603,0,0,1,0.0088,0.2,0.0088,0
1.1849999,2.3257261e-10,1004.703,0,1.7849999e-05,44.496807,0.28661227,0.48373383,-1.156987e-05,1.2754319e-08,-2.7170735e-14,5.7390586e-09,-1.3086399e-09,0,0,0,0,0.024908522,9.0889518e-09,1.4319559,0.0051590637,0,0,1,0.0090000005,0.2,0.0090000005,0
1.1849999,2.2763019e-10,1004.703,0,1.7849999e-05,38.714306,0.28658286,0.48368418,-1.1148091e-05,1.2845408e-08,-2.4434403e-14,5.5936615e-09,-1.3302096e-09,0,0,0,0,0.024908517,7.4893745e-09,1.4406376,0.0051941932,0,0,1,0.0092000002,0.2,0.0092000002,0
1.1849999,2.2388474e-10,1004.703,0,1.7849999e-05,36.357029,0.286605,0.48372155,-1.0478604e-05,1.2854135e-08,-2.287983e-14,5.4643978e-09,-1.3345813e-09,0,0,0,0,0.024908511,7.0210024e-09,1.4474664,0.0052083689,0,0,1,0.0093999999,0.2,0.0093999999,0
1.1849999,2.2013928e-10,1004.703,0,1.7849999e-05,33.999744,0.28662714,0.4837589,-9.8091141e-06,1.2862862e-08,-2.132525e-14,5.3351337e-09,-1.3389532e-09,0,0,0,0,0.024908507,6.5526278e-09,1.4542952,0.0052225445,0,0,1,0.0096000005,0.2,0.0096000005,0
1.1849999,2.1639383e-10,1004.703,0,1.7849999e-05,31.642469,0.28664926,0.48379627,-9.1396278e-06,1.2871589e-08,-1.9770677e-14,5.20587e-09,-1.3433249e-09,0,0,0,0,0.024908504,6.0842558e-09,1.4611239,0.0052367202,0,0,1,0.0098000001,0.2,0.0098000001,0
1.1849999,2.1264839e-10,1004.703,0,1.7849999e-05,29.285194,0.2866714,0.48383361,-8.4701405e-06,1.2880316e-08,-1.8216104e-14,5.0766062e-09,-1.3476966e-09,0,0,0,0,0.0249085,5.6158838e-09,1.4679526,0.0052508959,0,0,1,0.0099999998,0.2,0.0099999998,0
1.1849999,2.0890292e-10,1004.703,0,1.7849999e-05,26.92791,0.28669354,0.48387095,-7.8006515e-06,1.2889044e-08,-1.6661524e-14,4.9473416e-09,-1.3520683e-09,0,0,0,0,0.024908494,5.1475095e-09,1.4747814,0.005265072,0,0,1,0.0102,0.2,0.0102,0
1.1849999,2.0515747e-10,1004.703,0,1.7849999e-05,24.570635,0.28671566,0.48390833,-7.1311642e-06,1.2897771e-08,-1.5106951e-14,4.8180779e-09,-1.3564402e-09,0,0,0,0,0.02490849,4.6791371e-09,1.4816102,0.0052792476,0,0,1,0.0104,0.2,0.0104,0
1.1849999,2.0141201e-10,1004.703,0,1.7849999e-05,22.21335,0.2867378,0.48394567,-6.4616743e-06,1.2906498e-08,-1.3552371e-14,4.6888133e-09,-1.3608119e-09,0,0,0,0,0.024908487,4.2107628e-09,1.488439,0.0052934233,0,0,1,0.010600001,0.2,0.010600001,0
1.1849999,1.9766656e-10,1004.703,0,1.7849999e-05,19.856075,0.28675994,0.48398304,-5.7921875e-06,1.2915225e-08,-1.1997799e-14,4.5595496e-09,-1.3651836e-09,0,0,0,0,0.024908483,3.7423908e-09,1.4952677,0.005307599,0,0,1,0.0108,0.2,0.0108,0
1.1849999,1.9392112e-10,1004.703,0,1.7849999e-05,17.4988,0.28678206,0.48402038,-5.1227007e-06,1.2923953e-08,-1.0443226e-14,4.4302859e-09,-1.3695554e-09,0,0,0,0,0.024908479,3.2740186e-09,1.5020965,0.0053217746,0,0,1,0.011,0.2,0.011,0
1.1849999,1.9017565e-10,1004.703,0,1.7849999e-05,15.141515,0.2868042,0.48405772,-4.4532112e-06,1.293268e-08,-8.888646e-15,4.3010218e-09,-1.3739272e-09,0,0,0,0,0.024908474,2.8056442e-09,1.5089253,0.0053359503,0,0,1,0.011200001,0.2,0.011200001,0
1.1849999,1.8643022e-10,1004.703,0,1.7849999e-05,12.784241,0.28682634,0.4840951,-3.7837242e-06,1.2941407e-08,-7.3340737e-15,4.1717581e-09,-1.3782989e-09,0,0,0,0,0.02490847,2.3372719e-09,1.515754,0.005350126,0,0,1,0.0114,0.2,0.0114,0
1.1849999,1.8268477e-10,1004.703,0,1.7849999e-05,10.426966,0.28684846,0.48413244,-3.1142374e-06,1.2950134e-08,-5.7795006e-15,4.0424943e-09,-1.3826706e-09,0,0,0,0,0.024908466,1.8688999e-09,1.5225828,0.0053643016,0,0,1,0.0116,0.2,0.0116,0
1.1849999,1.7893931e-10,1004.703,0,1.7849999e-05,8.0696802,0.2868706,0.48416978,-2.4447477e-06,1.2958862e-08,-4.2249207e-15,3.9132297e-09,-1.3870425e-09,0,0,0,0,0.024908463,1.4005256e-09,1.5294116,0.0053784777,0,0,1,0.0118,0.2,0.0118,0
1.1849999,1.7519386e-10,1004.703,0,1.7849999e-05,5.7124057,0.28689274,0.48420715,-1.7752608e-06,1.2967589e-08,-2.670348e-15,3.783966e-09,-1.3914142e-09,0,0,0,0,0.024908457,9.3215335e-10,1.5362403,0.0053926534,0,0,1,0.012,0.2,0.012,0
1.1849999,1.7610777e-10,1004.703,0,1.7849999e-05,3.7393155,0.28691253,0.48424056,-1.2134636e-06,1.2975864e-08,-1.3806764e-15,3.6825256e-09,-1.3913514e-09,0,0,0,0,0.024908459,5.4326965e-10,1.5426655,0.0054046768,0,0,1,0.0122,0.2,0.0122,0
1.1849999,1.9820073e-10,1004.703,0,1.7849999e-05,3.5125189,0.28692174,0.48425612,-1.1411646e-06,1.2982083e-08,-1.2951025e-15,3.7075556e-09,-1.3711315e-09,0,0,0,0,0.024908483,5.156971e-10,1.5472559,0.0054069185,0,0,1,0.0124,0.2,0.0124,0
1.1849999,2.2029359e-10,1004.703,0,1.7849999e-05,3.2857232,0.28693095,0.48427165,-1.0688659e-06,1.2988301e-08,-1.2095291e-15,3.7325854e-09,-1.3509118e-09,0,0,0,0,0.024908507,4.8812476e-10,1.5518464,0.0054091597,0,0,1,0.0126,0.2,0.0126,0
1.1849999,2.4238656e-10,1004.703,0,1.7849999e-05,3.0589266,0.28694016,0.4842872,-9.9656688e-07,1.299452e-08,-1.1239551e-15,3.7576151e-09,-1.3306919e-09,0,0,0,0,0.024908533,4.6055226e-10,1.5564369,0.0054114009,0,0,1,0.012800001,0.2,0.012800001,0
1.1849999,2.6447941e-10,1004.703,0,1.7849999e-05,2.8321309,0.28694937,0.48430273,-9.2426825e-07,1.3000739e-08,-1.0383817e-15,3.7826449e-09,-1.3104722e-09,0,0,0,0,0.024908558,4.3297987e-10,1.5610274,0.0054136426,0,0,1,0.013,0.2,0.013,0
1.1849999,2.8657227e-10,1004.703,0,1.7849999e-05,2.6053355,0.28695858,0.48431829,-8.5196956e-07,1.3006958e-08,-9.528082e-16,3.8076746e-09,-1.2902523e-09,0,0,0,0,0.024908582,4.0540751e-10,1.5656178,0.0054158838,0,0,1,0.0132,0.2,0.0132,0
1.1849999,3.0866523e-10,1004.703,0,1.7849999e-05,2.3785386,0.28696778,0.48433381,-7.7967059e-07,1.3013177e-08,-8.6723437e-16,3.8327044e-09,-1.2700325e-09,0,0,0,0,0.024908606,3.7783501e-10,1.5702083,0.0054181255,0,0,1,0.013400001,0.2,0.013400001,0
1.1849999,3.3075809e-10,1004.703,0,1.7849999e-05,2.1517432,0.28697699,0.48434937,-7.073719e-07,1.3019395e-08,-7.816609e-16,3.8577341e-09,-1.2498128e-09,0,0,0,0,0.024908632,3.5026262e-10,1.5747988,0.0054203668,0,0,1,0.0136,0.2,0.0136,0
1.1849999,3.5285094e-10,1004.703,0,1.7849999e-05,1.9249475,0.2869862,0.4843649,-6.3507326e-07,1.3025614e-08,-6.9608739e-16,3.8827639e-09,-1.229593e-09,0,0,0,0,0.024908656,3.2269026e-10,1.5793892,0.005422608,0,0,1,0.0138,0.2,0.0138,0
1.1849999,3.7494391e-10,1004.703,0,1.7849999e-05,1.6981509,0.28699541,0.48438045,-5.6277423e-07,1.3031833e-08,-6.1051356e-16,3.9077936e-09,-1.2093732e-09,0,0,0,0,0.02490868,2.9511776e-10,1.5839797,0.0054248497,0,0,1,0.014,0.2,0.014,0
1.1849999,3.9703676e-10,1004.703,0,1.7849999e-05,1.4713553,0.28700462,0.48439598,-4.9047554e-07,1.3038052e-08,-5.2494004e-16,3.9328234e-09,-1.1891533e-09,0,0,0,0,0.024908705,2.675454e-10,1.5885702,0.0054270909,0,0,1,0.0142,0.2,0.0142,0
1.1849999,4.1912962e-10,1004.703,0,1.7849999e-05,1.2445596,0.28701383,0.48441151,-4.1817691e-07,1.3044271e-08,-4.3936658e-16,3.9578532e-09,-1.1689336e-09,0,0,0,0,0.024908729,2.3997301e-10,1.5931606,0.0054293321,0,0,1,0.0144,0.2,0.0144,0
1.1849999,4.4122259e-10,1004.703,0,1.7849999e-05,1.017763,0.28702304,0.48442706,-3.4587788e-07,1.305049e-08,-3.5379272e-16,3.9828829e-09,-1.1487138e-09,0,0,0,0,0.024908755,2.1240051e-10,1.5977511,0.0054315738,0,0,1,0.0146,0.2,0.0146,0
