"Density","Eddy_Viscosity","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Omega","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity:0","Residual_Velocity:1","Residual_Velocity:2","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Thermal_Conductivity","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1849999,4.3053219e-15,1004.703,0,1.7849999e-05,4661201.5,0.35127789,0.59287411,-33065.699,-2.7064177e-08,9.2830139e-11,0,0,0,0.020551184,0,0,0.024908261,2.8259439e-08,0,0,0,0,1,0,0.2,0,0
1.1849999,3.0230283e-09,1004.703,0,1.7849999e-05,31644.762,0.35123807,0.59280688,-2.110749,-7.8440046e-09,1.6271194e-09,1.924273e-09,-1.2300893e-09,0,0,0,0,0.024911636,7.4242984e-05,0.1362773,1.6796535e-05,0,0,1,0.00020000001,0.2,0.00020000001,0
1.1849999,1.0329042e-07,1004.703,0,1.7849999e-05,8138.0132,0.35123846,0.59280753,-0.062407468,-7.9219733e-09,9.8479991e-10,3.2779663e-09,-1.5274473e-09,0,0,0,0,0.025023568,0.00069378107,0.27200177,2.0000554e-05,0,0,1,0.00040000002,0.2,0.00040000002,0
1.1849999,8.0505629e-07,1004.703,0,1.7849999e-05,3912.6721,0.35123879,0.59280807,-0.0037581041,-7.997552e-09,4.1696516e-10,4.022648e-09,-1.706746e-09,0,0,0,0,0.025806975,0.0025148848,0.40469858,2.1006335e-05,0,0,1,0.00060000003,0.2,0.00060000003,0
1.1849999,2.7403121e-06,1004.703,0,1.7849999e-05,2427.7107,0.35123897,0.59280837,-0.00027030159,-8.0725586e-09,2.859829e-10,4.4711803e-09,-1.8378723e-09,0,0,0,0,0.027967373,0.0055673732,0.52883178,2.1127533e-05,0,0,1,0.00080000004,0.2,0.00080000004,0
1.1849999,6.3546431e-06,1004.703,0,1.7849999e-05,1769.2246,0.35123873,0.59280801,-4.7354326e-05,-8.1474028e-09,2.7752847e-10,4.0118451e-09,-1.9374751e-09,0,0,0,0,0.032002185,0.0092503019,0.63606697,2.0615131e-05,0,0,1,0.001,0.2,0.001,0
1.1849999,1.119578e-05,1004.703,0,1.7849999e-05,1379.6238,0.35123801,0.59280676,-2.3505067e-05,-8.2219866e-09,2.4188559e-10,2.8915257e-09,-2.0173965e-09,0,0,0,0,0.037406523,0.012729131,0.72641253,1.958973e-05,0,0,1,0.0012000001,0.2,0.0012000001,0
1.1849999,1.6886075e-05,1004.703,0,1.7849999e-05,1118.803,0.35123688,0.59280485,-2.0242756e-05,-8.2965528e-09,1.6719062e-10,1.4330968e-09,-2.0857029e-09,0,0,0,0,0.04375881,0.015687026,0.80215609,1.8143272e-05,0,0,1,0.0014000001,0.2,0.0014000001,0
1.1849999,2.3140945e-05,1004.703,0,1.7849999e-05,929.23267,0.35123533,0.59280229,-1.9434787e-05,-8.3713338e-09,6.6867289e-11,-1.6691998e-10,-2.1489821e-09,0,0,0,0,0.050741345,0.018121805,0.86674541,1.6408334e-05,0,0,1,0.0016000001,0.2,0.0016000001,0
1.1849999,2.9967556e-05,1004.703,0,1.7849999e-05,799.9483,0.35123324,0.59279871,-1.8756835e-05,-8.4457303e-09,-4.459514e-11,-1.7799244e-09,-2.20667e-09,0,0,0,0,0.058362145,0.01990037,0.91896617,1.4499818e-05,0,0,1,0.0018,0.2,0.0018,0
