"Density","Eddy_Viscosity","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Omega","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity:0","Residual_Velocity:1","Residual_Velocity:2","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Thermal_Conductivity","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1849999,5.4536649e-05,1004.703,0,1.7849999e-05,450.80716,-0.65398115,-1.1037657,-2.2555212e-06,1.4648992e-09,-3.2747141e-09,-5.6270942e-08,2.4056155e-09,0,0,0,0,0.085789524,0.020313025,1.6230388,-0.039263926,0,0,1,0.0024000001,0.89999998,0.0024000001,0
1.1849999,6.2688203e-05,1004.703,0,1.7849999e-05,387.21942,-0.65292048,-1.1019754,-3.4957745e-06,1.4706499e-09,-3.3455783e-09,-5.6404968e-08,2.5687119e-09,0,0,0,0,0.094889395,0.020354142,1.6496781,-0.041933842,0,0,1,0.0026,0.89999998,0.0026,0
1.1849999,7.1488925e-05,1004.703,0,1.7849999e-05,342.83496,-0.65187925,-1.1002182,-4.5266611e-06,1.4796925e-09,-3.3784151e-09,-5.6620458e-08,2.7286879e-09,0,0,0,0,0.10471397,0.020287827,1.6704133,-0.044468526,0,0,1,0.0028000001,0.89999998,0.0028000001,0
1.1849999,8.041328e-05,1004.703,0,1.7849999e-05,302.10779,-0.65084171,-1.0984671,-5.5176729e-06,1.489362e-09,-3.4040093e-09,-5.6851462e-08,2.8880693e-09,0,0,0,0,0.11467655,0.02020105,1.6900239,-0.046977453,0,0,1,0.003,0.89999998,0.003,0
1.1849999,8.9794201e-05,1004.703,0,1.7849999e-05,268.18045,-0.64964449,-1.0964464,-6.3057014e-06,1.49279e-09,-3.4114094e-09,-5.7075653e-08,3.0487206e-09,0,0,0,0,0.12514882,0.020082301,1.7071801,-0.049388841,0,0,1,0.0032000002,0.89999998,0.0032000002,0
1.1849999,9.9690551e-05,1004.703,0,1.7849999e-05,241.92999,-0.64826685,-1.0941212,-6.8645686e-06,1.4891719e-09,-3.3982688e-09,-5.7292151e-08,3.2108047e-09,0,0,0,0,0.13619646,0.019927455,1.7215654,-0.051690109,0,0,1,0.0034,0.89999998,0.0034,0
1.1849999,0.00010958689,1004.703,0,1.7849999e-05,215.6795,-0.64688921,-1.0917962,-7.4234358e-06,1.4855537e-09,-3.3851282e-09,-5.7508647e-08,3.3728891e-09,0,0,0,0,0.14724413,0.01977261,1.7359506,-0.053991377,0,0,1,0.0035999999,0.89999998,0.0035999999,0
1.1849999,0.00012039095,1004.703,0,1.7849999e-05,195.66437,-0.64615881,-1.0905633,-7.7503037e-06,1.522978e-09,-3.3633347e-09,-5.7623907e-08,3.5073804e-09,0,0,0,0,0.1593051,0.019591417,1.7476641,-0.05631569,0,0,1,0.0038000001,0.89999998,0.0038000001,0
1.1849999,0.00013161998,1004.703,0,1.7849999e-05,178.5685,-0.64573139,-1.089842,-7.9685524e-06,1.5796175e-09,-3.3374901e-09,-5.7691775e-08,3.6289531e-09,0,0,0,0,0.17184046,0.01939789,1.7581265,-0.058650788,0,0,1,0.0040000002,0.89999998,0.0040000002,0
1.1849999,0.00014284896,1004.703,0,1.7849999e-05,161.47269,-0.64530396,-1.0891205,-8.1868011e-06,1.636257e-09,-3.3116456e-09,-5.7759639e-08,3.7505257e-09,0,0,0,0,0.18437579,0.019204363,1.768589,-0.060985882,0,0,1,0.0041999999,0.89999998,0.0041999999,0
1.1849999,0.00015488135,1004.703,0,1.7849999e-05,146.78618,-0.64322108,-1.0856051,-8.4564972e-06,1.6100027e-09,-3.3311107e-09,-5.8573701e-08,3.79063e-09,0,0,0,0,0.19780798,0.019013446,1.7778777,-0.063014537,0,0,1,0.0044,0.89999998,0.0044,0
1.1849999,0.00016811669,1004.703,0,1.7849999e-05,135.7075,-0.63865936,-1.077906,-8.8032293e-06,1.459621e-09,-3.4184238e-09,-6.050513e-08,3.7087429e-09,0,0,0,0,0.21258309,0.018826436,1.7854086,-0.064584307,0,0,1,0.0046000001,0.89999998,0.0046000001,0
1.1849999,0.00018135204,1004.703,0,1.7849999e-05,124.62883,-0.63409764,-1.0702069,-9.1499624e-06,1.3092393e-09,-3.5057368e-09,-6.2436563e-08,3.6268555e-09,0,0,0,0,0.22735819,0.018639429,1.7929397,-0.066154085,0,0,1,0.0048000002,0.89999998,0.0048000002,0
1.1849999,0.00019458735,1004.703,0,1.7849999e-05,113.55019,-0.62953591,-1.0625079,-9.4966936e-06,1.1588579e-09,-3.5930494e-09,-6.4367995e-08,3.5449683e-09,0,0,0,0,0.24213326,0.018452421,1.8004706,-0.067723855,0,0,1,0.0049999999,0.89999998,0.0049999999,0
1.1849999,0.00020690131,1004.703,0,1.7849999e-05,105.40006,-0.62792319,-1.059786,-9.4559782e-06,1.2404139e-09,-3.5672971e-09,-6.3304341e-08,3.3604914e-09,0,0,0,0,0.25587979,0.01828341,1.8065795,-0.069760516,0,0,1,0.0052,0.89999998,0.0052,0
1.1849999,0.00021843282,1004.703,0,1.7849999e-05,99.736969,-0.62881494,-1.061291,-9.0862286e-06,1.5189386e-09,-3.4455261e-09,-5.9697172e-08,3.088892e-09,0,0,0,0,0.26875281,0.018129682,1.8114808,-0.072193682,0,0,1,0.0054000001,0.89999998,0.0054000001,0
1.1849999,0.00022996431,1004.703,0,1.7849999e-05,94.073875,-0.62970668,-1.062796,-8.7164799e-06,1.7974634e-09,-3.323755e-09,-5.6090006e-08,2.8172926e-09,0,0,0,0,0.28162587,0.017975954,1.8163821,-0.074626841,0,0,1,0.0056000003,0.89999998,0.0056000003,0
1.1849999,0.00024149579,1004.703,0,1.7849999e-05,88.410789,-0.63059837,-1.064301,-8.3467321e-06,2.0759876e-09,-3.2019842e-09,-5.2482847e-08,2.5456939e-09,0,0,0,0,0.29449886,0.017822227,1.8212832,-0.077059999,0,0,1,0.0057999999,0.89999998,0.0057999999,0
1.1849999,0.00025302728,1004.703,0,1.7849999e-05,82.747696,-0.63149011,-1.065806,-7.9769834e-06,2.3545124e-09,-3.0802132e-09,-4.887568e-08,2.2740945e-09,0,0,0,0,0.30737188,0.017668499,1.8261845,-0.079493158,0,0,1,0.0060000001,0.89999998,0.0060000001,0
1.1849999,0.00025432996,1004.703,0,1.7849999e-05,82.18895,-0.62981665,-1.0629816,-7.9388083e-06,2.3107514e-09,-3.0722798e-09,-5.0559134e-08,2.7241409e-09,0,0,0,0,0.30882612,0.017630694,1.8299786,-0.081207007,0,0,1,0.0062000002,0.89999998,0.0062000002,0
1.1849999,0.00025563262,1004.703,0,1.7849999e-05,81.630203,-0.62814313,-1.0601572,-7.9006322e-06,2.2669904e-09,-3.0643463e-09,-5.2242587e-08,3.1741871e-09,0,0,0,0,0.31028032,0.017592888,1.8337725,-0.082920849,0,0,1,0.0064000003,0.89999998,0.0064000003,0
1.1849999,0.00025693531,1004.703,0,1.7849999e-05,81.071457,-0.62646967,-1.0573328,-7.8624571e-06,2.2232294e-09,-3.0564129e-09,-5.3926037e-08,3.6242325e-09,0,0,0,0,0.31173456,0.017555084,1.8375666,-0.084634699,0,0,1,0.0066,0.89999998,0.0066,0
1.1849999,0.000258238,1004.703,0,1.7849999e-05,80.512711,-0.62479621,-1.0545083,-7.824282e-06,2.1794684e-09,-3.0484792e-09,-5.560949e-08,4.0742787e-09,0,0,0,0,0.31318879,0.01751728,1.8413606,-0.086348541,0,0,1,0.0068000001,0.89999998,0.0068000001,0
1.1849999,0.00025954065,1004.703,0,1.7849999e-05,79.953964,-0.62312275,-1.0516839,-7.7861068e-06,2.1357074e-09,-3.0405458e-09,-5.7292944e-08,4.5243254e-09,0,0,0,0,0.31464303,0.017479476,1.8451546,-0.088062391,0,0,1,0.0070000002,0.89999998,0.0070000002,0
1.1849999,0.00026084334,1004.703,0,1.7849999e-05,79.395226,-0.62144923,-1.0488595,-7.7479308e-06,2.0919466e-09,-3.0326124e-09,-5.8976394e-08,4.9743707e-09,0,0,0,0,0.31609723,0.017441669,1.8489487,-0.089776233,0,0,1,0.0071999999,0.89999998,0.0071999999,0
1.1849999,0.00026214603,1004.703,0,1.7849999e-05,78.836479,-0.61977577,-1.0460351,-7.7097557e-06,2.0481856e-09,-3.024679e-09,-6.065985e-08,5.4244169e-09,0,0,0,0,0.31755146,0.017403865,1.8527427,-0.091490082,0,0,1,0.0074,0.89999998,0.0074,0
1.1849999,0.00026344869,1004.703,0,1.7849999e-05,78.277733,-0.61810231,-1.0432106,-7.6715805e-06,2.0044246e-09,-3.0167455e-09,-6.2343304e-08,5.8744631e-09,0,0,0,0,0.3190057,0.017366061,1.8565367,-0.093203925,0,0,1,0.0076000001,0.89999998,0.0076000001,0
1.1849999,0.00026475138,1004.703,0,1.7849999e-05,77.718987,-0.61642879,-1.0403862,-7.6334054e-06,1.9606636e-09,-3.0088121e-09,-6.4026757e-08,6.3245098e-09,0,0,0,0,0.32045993,0.017328257,1.8603308,-0.094917774,0,0,1,0.0078000003,0.89999998,0.0078000003,0
1.1849999,0.00026605406,1004.703,0,1.7849999e-05,77.16024,-0.61475533,-1.0375617,-7.5952298e-06,1.9169024e-09,-3.0008787e-09,-6.5710211e-08,6.774556e-09,0,0,0,0,0.32191414,0.017290451,1.8641248,-0.096631624,0,0,1,0.0080000004,0.89999998,0.0080000004,0
1.1849999,0.00026735672,1004.703,0,1.7849999e-05,76.601494,-0.61308187,-1.0347372,-7.5570542e-06,1.8731416e-09,-2.9929452e-09,-6.7393657e-08,7.2246014e-09,0,0,0,0,0.32336837,0.017252646,1.8679188,-0.098345466,0,0,1,0.0082,0.89999998,0.0082,0
1.1849999,0.00026865941,1004.703,0,1.7849999e-05,76.042747,-0.61140841,-1.0319128,-7.5188791e-06,1.8293808e-09,-2.9850118e-09,-6.907711e-08,7.6746467e-09,0,0,0,0,0.3248226,0.017214842,1.8717128,-0.10005931,0,0,1,0.0083999997,0.89999998,0.0083999997,0
1.1849999,0.0002699621,1004.703,0,1.7849999e-05,75.484001,-0.60973489,-1.0290884,-7.4807035e-06,1.7856197e-09,-2.9770781e-09,-7.0760564e-08,8.1246938e-09,0,0,0,0,0.32627681,0.017177038,1.8755069,-0.10177316,0,0,1,0.0086000003,0.89999998,0.0086000003,0
1.1849999,0.00027126475,1004.703,0,1.7849999e-05,74.925262,-0.60806143,-1.026264,-7.4425284e-06,1.7418587e-09,-2.9691447e-09,-7.2444017e-08,8.5747391e-09,0,0,0,0,0.32773104,0.017139232,1.879301,-0.103487,0,0,1,0.0088,0.89999998,0.0088,0
1.1849999,0.00027256744,1004.703,0,1.7849999e-05,74.366508,-0.60638797,-1.0234395,-7.4043528e-06,1.6980976e-09,-2.9612113e-09,-7.412747e-08,9.0247871e-09,0,0,0,0,0.32918528,0.017101428,1.8830949,-0.10520086,0,0,1,0.0090000005,0.89999998,0.0090000005,0
1.1849999,0.00027378465,1004.703,0,1.7849999e-05,73.864861,-0.60465586,-1.0205163,-7.3511596e-06,1.6636935e-09,-2.9450511e-09,-7.5581774e-08,9.331437e-09,0,0,0,0,0.33054408,0.017061744,1.8866794,-0.10681899,0,0,1,0.0092000002,0.89999998,0.0092000002,0
1.1849999,0.00027494249,1004.703,0,1.7849999e-05,73.402863,-0.6028831,-1.0175242,-7.2875373e-06,1.6357873e-09,-2.9231781e-09,-7.6876951e-08,9.5385078e-09,0,0,0,0,0.33183664,0.017020753,1.8901182,-0.10837065,0,0,1,0.0093999999,0.89999998,0.0093999999,0
1.1849999,0.00027610036,1004.703,0,1.7849999e-05,72.940865,-0.60111034,-1.0145322,-7.223915e-06,1.6078808e-09,-2.901305e-09,-7.8172128e-08,9.7455803e-09,0,0,0,0,0.3331292,0.016979763,1.8935572,-0.10992233,0,0,1,0.0096000005,0.89999998,0.0096000005,0
1.1849999,0.00027725822,1004.703,0,1.7849999e-05,72.478859,-0.59933764,-1.0115403,-7.1602926e-06,1.5799746e-09,-2.8794318e-09,-7.9467306e-08,9.9526511e-09,0,0,0,0,0.33442175,0.016938772,1.896996,-0.11147399,0,0,1,0.0098000001,0.89999998,0.0098000001,0
1.1849999,0.00027841606,1004.703,0,1.7849999e-05,72.016861,-0.59756488,-1.0085483,-7.0966707e-06,1.5520684e-09,-2.8575589e-09,-8.0762476e-08,1.0159723e-08,0,0,0,0,0.33571431,0.016897783,1.9004349,-0.11302566,0,0,1,0.0099999998,0.89999998,0.0099999998,0
1.1849999,0.00027957393,1004.703,0,1.7849999e-05,71.554863,-0.59579211,-1.0055562,-7.0330484e-06,1.5241619e-09,-2.8356857e-09,-8.2057653e-08,1.0366795e-08,0,0,0,0,0.33700687,0.016856793,1.9038738,-0.11457733,0,0,1,0.0102,0.89999998,0.0102,0
1.1849999,0.00028073177,1004.703,0,1.7849999e-05,71.092857,-0.59401935,-1.0025643,-6.9694261e-06,1.4962557e-09,-2.8138127e-09,-8.335283e-08,1.0573865e-08,0,0,0,0,0.33829942,0.016815802,1.9073126,-0.116129,0,0,1,0.0104,0.89999998,0.0104,0
1.1849999,0.00028188963,1004.703,0,1.7849999e-05,70.630859,-0.59224659,-0.99957228,-6.9058037e-06,1.4683492e-09,-2.7919396e-09,-8.4648008e-08,1.0780938e-08,0,0,0,0,0.33959198,0.016774813,1.9107516,-0.11768067,0,0,1,0.010600001,0.89999998,0.010600001,0
1.1849999,0.00028304747,1004.703,0,1.7849999e-05,70.168861,-0.59047383,-0.99658024,-6.8421814e-06,1.440443e-09,-2.7700664e-09,-8.5943185e-08,1.0988009e-08,0,0,0,0,0.34088454,0.016733821,1.9141904,-0.11923233,0,0,1,0.0108,0.89999998,0.0108,0
1.1849999,0.00028420534,1004.703,0,1.7849999e-05,69.706856,-0.58870107,-0.99358827,-6.7785595e-06,1.4125366e-09,-2.7481935e-09,-8.7238355e-08,1.119508e-08,0,0,0,0,0.34217709,0.016692832,1.9176292,-0.12078401,0,0,1,0.011,0.89999998,0.011,0
1.1849999,0.00028536317,1004.703,0,1.7849999e-05,69.244858,-0.58692831,-0.99059629,-6.7149372e-06,1.3846303e-09,-2.7263203e-09,-8.853354e-08,1.1402152e-08,0,0,0,0,0.34346965,0.016651843,1.9210682,-0.12233568,0,0,1,0.011200001,0.89999998,0.011200001,0
1.1849999,0.00028652104,1004.703,0,1.7849999e-05,68.782852,-0.58515555,-0.98760426,-6.6513148e-06,1.356724e-09,-2.7044473e-09,-8.982871e-08,1.1609223e-08,0,0,0,0,0.34476221,0.016610852,1.924507,-0.12388735,0,0,1,0.0114,0.89999998,0.0114,0
1.1849999,0.00028767888,1004.703,0,1.7849999e-05,68.320854,-0.58338279,-0.98461229,-6.5876925e-06,1.3288177e-09,-2.6825742e-09,-9.1123887e-08,1.1816295e-08,0,0,0,0,0.34605476,0.016569862,1.927946,-0.125439,0,0,1,0.0116,0.89999998,0.0116,0
1.1849999,0.00028883675,1004.703,0,1.7849999e-05,67.858856,-0.58161002,-0.98162031,-6.5240702e-06,1.3009113e-09,-2.660701e-09,-9.2419064e-08,1.2023366e-08,0,0,0,0,0.34734732,0.016528871,1.9313848,-0.12699069,0,0,1,0.0118,0.89999998,0.0118,0
1.1849999,0.00028999461,1004.703,0,1.7849999e-05,67.396851,-0.57983732,-0.97862828,-6.4604483e-06,1.273005e-09,-2.638828e-09,-9.3714242e-08,1.2230437e-08,0,0,0,0,0.34863988,0.016487882,1.9348238,-0.12854235,0,0,1,0.012,0.89999998,0.012,0
1.1849999,0.00029115018,1004.703,0,1.7849999e-05,66.942429,-0.57803196,-0.97558129,-6.4026499e-06,1.2480105e-09,-2.6188327e-09,-9.5051341e-08,1.2435713e-08,0,0,0,0,0.3499299,0.01644624,1.9381936,-0.13006356,0,0,1,0.0122,0.89999998,0.0122,0
1.1849999,0.00029229547,1004.703,0,1.7849999e-05,66.52243,-0.57607841,-0.9722842,-6.3713228e-06,1.2362508e-09,-2.607373e-09,-9.6579015e-08,1.2632825e-08,0,0,0,0,0.35120842,0.016401641,1.94125,-0.13144636,0,0,1,0.0124,0.89999998,0.0124,0
1.1849999,0.00029344074,1004.703,0,1.7849999e-05,66.10244,-0.57412487,-0.96898711,-6.3399962e-06,1.2244912e-09,-2.5959133e-09,-9.8106689e-08,1.2829938e-08,0,0,0,0,0.35248691,0.016357042,1.9443063,-0.13282916,0,0,1,0.0126,0.89999998,0.0126,0
1.1849999,0.000294586,1004.703,0,1.7849999e-05,65.682442,-0.57217133,-0.96568996,-6.3086691e-06,1.2127316e-09,-2.5844533e-09,-9.9634363e-08,1.3027051e-08,0,0,0,0,0.35376543,0.016312443,1.9473625,-0.13421196,0,0,1,0.012800001,0.89999998,0.012800001,0
1.1849999,0.00029573127,1004.703,0,1.7849999e-05,65.262451,-0.57021779,-0.96239287,-6.2773424e-06,1.200972e-09,-2.5729936e-09,-1.0116204e-07,1.3224162e-08,0,0,0,0,0.35504395,0.016267842,1.9504188,-0.13559476,0,0,1,0.013,0.89999998,0.013,0
1.1849999,0.00029687656,1004.703,0,1.7849999e-05,64.842453,-0.56826431,-0.95909578,-6.2460158e-06,1.1892124e-09,-2.5615339e-09,-1.026897e-07,1.3421275e-08,0,0,0,0,0.35632244,0.016223243,1.9534751,-0.13697755,0,0,1,0.0132,0.89999998,0.0132,0
1.1849999,0.00029802183,1004.703,0,1.7849999e-05,64.422462,-0.56631076,-0.95579869,-6.2146892e-06,1.1774527e-09,-2.5500739e-09,-1.0421738e-07,1.3618387e-08,0,0,0,0,0.35760096,0.016178643,1.9565315,-0.13836035,0,0,1,0.013400001,0.89999998,0.013400001,0
1.1849999,0.00029916709,1004.703,0,1.7849999e-05,64.002464,-0.56435722,-0.9525016,-6.1833621e-06,1.1656931e-09,-2.5386142e-09,-1.0574506e-07,1.38155e-08,0,0,0,0,0.35887948,0.016134044,1.9595878,-0.13974315,0,0,1,0.0136,0.89999998,0.0136,0
1.1849999,0.00030031236,1004.703,0,1.7849999e-05,63.58247,-0.56240368,-0.9492045,-6.1520354e-06,1.1539336e-09,-2.5271545e-09,-1.0727273e-07,1.4012612e-08,0,0,0,0,0.36015797,0.016089445,1.9626441,-0.14112595,0,0,1,0.0138,0.89999998,0.0138,0
1.1849999,0.00030145765,1004.703,0,1.7849999e-05,63.162476,-0.56045014,-0.94590741,-6.1207088e-06,1.1421739e-09,-2.5156948e-09,-1.0880041e-07,1.4209725e-08,0,0,0,0,0.36143649,0.016044844,1.9657004,-0.14250875,0,0,1,0.014,0.89999998,0.014,0
1.1849999,0.00030260292,1004.703,0,1.7849999e-05,62.742481,-0.55849659,-0.94261032,-6.0893822e-06,1.1304143e-09,-2.5042348e-09,-1.1032807e-07,1.4406837e-08,0,0,0,0,0.36271501,0.016000245,1.9687568,-0.14389154,0,0,1,0.0142,0.89999998,0.0142,0
1.1849999,0.00030374818,1004.703,0,1.7849999e-05,62.322487,-0.55654305,-0.93931323,-6.0580555e-06,1.1186547e-09,-2.4927751e-09,-1.1185575e-07,1.4603948e-08,0,0,0,0,0.3639935,0.015955646,1.9718131,-0.14527433,0,0,1,0.0144,0.89999998,0.0144,0
1.1849999,0.00030489347,1004.703,0,1.7849999e-05,61.902493,-0.55458957,-0.93601614,-6.0267284e-06,1.1068951e-09,-2.4813154e-09,-1.1338342e-07,1.4801062e-08,0,0,0,0,0.36527202,0.015911046,1.9748694,-0.14665714,0,0,1,0.0146,0.89999998,0.0146,0
1.1849999,0.00030603874,1004.703,0,1.7849999e-05,61.482498,-0.55263603,-0.93271905,-5.9954018e-06,1.0951355e-09,-2.4698554e-09,-1.149111e-07,1.4998173e-08,0,0,0,0,0.36655053,0.015866447,1.9779257,-0.14803992,0,0,1,0.0148,0.89999998,0.0148,0
1.1849999,0.000307184,1004.703,0,1.7849999e-05,61.0625,-0.55068249,-0.9294219,-5.9640747e-06,1.0833758e-09,-2.4583957e-09,-1.1643877e-07,1.5195287e-08,0,0,0,0,0.36782905,0.015821846,1.9809821,-0.14942273,0,0,1,0.015000001,0.89999998,0.015000001,0
1.1849999,0.0003083293,1004.703,0,1.7849999e-05,60.642506,-0.54872894,-0.92612481,-5.9327481e-06,1.0716164e-09,-2.446936e-09,-1.1796644e-07,1.5392398e-08,0,0,0,0,0.36910754,0.015777247,1.9840384,-0.15080552,0,0,1,0.0152,0.89999998,0.0152,0
1.1849999,0.00030954782,1004.703,0,1.7849999e-05,60.237633,-0.54683429,-0.92292714,-5.863576e-06,1.0607479e-09,-2.4178761e-09,-1.1846758e-07,1.5517848e-08,0,0,0,0,0.37046784,0.015730534,1.9867746,-0.15208413,0,0,1,0.0154,0.89999998,0.0154,0
1.1849999,0.00031078819,1004.703,0,1.7849999e-05,59.837265,-0.54495722,-0.91975909,-5.7831303e-06,1.0501451e-09,-2.3835736e-09,-1.1866293e-07,1.5621952e-08,0,0,0,0,0.37185252,0.015683191,1.9894153,-0.15333171,0,0,1,0.015600001,0.89999998,0.015600001,0
1.1849999,0.00031202857,1004.703,0,1.7849999e-05,59.436893,-0.54308015,-0.91659099,-5.7026846e-06,1.0395422e-09,-2.349271e-09,-1.1885829e-07,1.5726055e-08,0,0,0,0,0.37323719,0.015635848,1.9920561,-0.1545793,0,0,1,0.015800001,0.89999998,0.015800001,0
1.1849999,0.00031326895,1004.703,0,1.7849999e-05,59.036522,-0.54120308,-0.91342294,-5.6222393e-06,1.0289394e-09,-2.3149687e-09,-1.1905365e-07,1.5830159e-08,0,0,0,0,0.37462187,0.015588506,1.994697,-0.15582688,0,0,1,0.016000001,0.89999998,0.016000001,0
1.1849999,0.00031450929,1004.703,0,1.7849999e-05,58.636154,-0.53932601,-0.91025484,-5.5417941e-06,1.0183365e-09,-2.2806663e-09,-1.1924899e-07,1.5934262e-08,0,0,0,0,0.37600651,0.015541163,1.9973377,-0.15707445,0,0,1,0.0162,0.89999998,0.0162,0
1.1849999,0.00031574967,1004.703,0,1.7849999e-05,58.235786,-0.53744888,-0.90708679,-5.4613488e-06,1.0077338e-09,-2.246364e-09,-1.1944435e-07,1.6038365e-08,0,0,0,0,0.37739119,0.01549382,1.9999785,-0.15832204,0,0,1,0.0164,0.89999998,0.0164,0
1.1849999,0.00031699002,1004.703,0,1.7849999e-05,57.835415,-0.53557181,-0.90391874,-5.3809035e-06,9.9713093e-10,-2.2120616e-09,-1.1963971e-07,1.6142467e-08,0,0,0,0,0.37877584,0.015446478,2.0026193,-0.15956961,0,0,1,0.0166,0.89999998,0.0166,0
1.1849999,0.00031823039,1004.703,0,1.7849999e-05,57.435047,-0.53369474,-0.90075064,-5.3004583e-06,9.8652808e-10,-2.1777593e-09,-1.1983506e-07,1.624657e-08,0,0,0,0,0.38016051,0.015399135,2.0052602,-0.16081719,0,0,1,0.016799999,0.89999998,0.016799999,0
1.1849999,0.00031947077,1004.703,0,1.7849999e-05,57.034676,-0.53181767,-0.89758259,-5.2200121e-06,9.7592512e-10,-2.1434565e-09,-1.2003042e-07,1.6350675e-08,0,0,0,0,0.38154519,0.015351791,2.007901,-0.16206478,0,0,1,0.017000001,0.89999998,0.017000001,0
1.1849999,0.00032071114,1004.703,0,1.7849999e-05,56.634308,-0.52994055,-0.89441448,-5.1395668e-06,9.6532227e-10,-2.1091542e-09,-1.2022578e-07,1.6454777e-08,0,0,0,0,0.38292986,0.015304449,2.0105419,-0.16331236,0,0,1,0.017200001,0.89999998,0.017200001,0
