"Density","Eddy_Viscosity","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Omega","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity:0","Residual_Velocity:1","Residual_Velocity:2","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Thermal_Conductivity","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1849999,9.5021496e-05,1004.703,0,1.7849999e-05,300.01266,0.32025453,0.54051393,-2.0142377e-05,-6.7080599e-09,-1.56214e-09,-1.0883173e-08,-3.1047767e-09,0,0,0,0,0.13098425,0.023888443,1.1777254,0.00025152758,0,0,1,0.0035999999,0.40000001,0.0035999999,0
1.1849999,0.00010433397,1004.703,0,1.7849999e-05,275.08551,0.32026589,0.54053319,-1.9265921e-05,-6.7598216e-09,-1.5475892e-09,-1.2373445e-08,-3.1764691e-09,0,0,0,0,0.1413801,0.0238938,1.1959101,0.00028304604,0,0,1,0.0038000001,0.40000001,0.0038000001,0
1.1849999,0.00011409851,1004.703,0,1.7849999e-05,252.72247,0.32028854,0.54057139,-1.8259156e-05,-6.8124257e-09,-1.5164778e-09,-1.3797552e-08,-3.249722e-09,0,0,0,0,0.15228061,0.023838062,1.2125757,0.00031871535,0,0,1,0.0040000002,0.40000001,0.0040000002,0
1.1849999,0.00012386302,1004.703,0,1.7849999e-05,230.35951,0.32031119,0.5406096,-1.7252394e-05,-6.8650299e-09,-1.4853667e-09,-1.5221653e-08,-3.3229748e-09,0,0,0,0,0.1631811,0.023782322,1.2292411,0.0003543846,0,0,1,0.0041999999,0.40000001,0.0041999999,0
1.1849999,0.00013476577,1004.703,0,1.7849999e-05,210.31035,0.3202914,0.54057622,-1.6145374e-05,-6.9126127e-09,-1.4447925e-09,-1.6538223e-08,-3.3865397e-09,0,0,0,0,0.17535222,0.023673506,1.2442243,0.00038653918,0,0,1,0.0044,0.40000001,0.0044,0
1.1849999,0.00014737285,1004.703,0,1.7849999e-05,193.72598,0.32020813,0.54043567,-1.4888226e-05,-6.9526775e-09,-1.3900485e-09,-1.7693763e-08,-3.4355974e-09,0,0,0,0,0.18942598,0.023485208,1.2566885,0.00041343077,0,0,1,0.0046000001,0.40000001,0.0046000001,0
1.1849999,0.00015997994,1004.703,0,1.7849999e-05,177.14163,0.32012486,0.54029512,-1.3631079e-05,-6.9927419e-09,-1.3353044e-09,-1.8849303e-08,-3.484655e-09,0,0,0,0,0.20349975,0.023296909,1.2691525,0.00044032236,0,0,1,0.0048000002,0.40000001,0.0048000002,0
1.1849999,0.00017258701,1004.703,0,1.7849999e-05,160.55733,0.3200416,0.54015458,-1.2373935e-05,-7.0328063e-09,-1.2805604e-09,-2.000484e-08,-3.5337124e-09,0,0,0,0,0.21757348,0.023108611,1.2816167,0.00046721389,0,0,1,0.0049999999,0.40000001,0.0049999999,0
1.1849999,0.0001882808,1004.703,0,1.7849999e-05,146.55234,0.32019925,0.54042065,-1.1365173e-05,-7.2957151e-09,-1.266714e-09,-2.0679705e-08,-3.7930779e-09,0,0,0,0,0.23509304,0.022890324,1.2920469,0.00053711061,0,0,1,0.0052,0.40000001,0.0052,0
1.1849999,0.00020659593,1004.703,0,1.7849999e-05,134.73784,0.32056153,0.54103208,-1.056735e-05,-7.7478699e-09,-1.2875988e-09,-2.0946365e-08,-4.2310431e-09,0,0,0,0,0.25553888,0.022646571,1.3007498,0.00064352871,0,0,1,0.0054000001,0.40000001,0.0054000001,0
1.1849999,0.00022491107,1004.703,0,1.7849999e-05,122.92333,0.32092378,0.5416435,-9.7695265e-06,-8.2000247e-09,-1.3084838e-09,-2.1213026e-08,-4.6690087e-09,0,0,0,0,0.27598473,0.022402817,1.3094527,0.0007499468,0,0,1,0.0056000003,0.40000001,0.0056000003,0
1.1849999,0.00024322615,1004.703,0,1.7849999e-05,111.10886,0.32128605,0.54225487,-8.971705e-06,-8.6521785e-09,-1.3293686e-09,-2.1479686e-08,-5.1069731e-09,0,0,0,0,0.29643056,0.022159064,1.3181556,0.00085636461,0,0,1,0.0057999999,0.40000001,0.0057999999,0
